1108939,1108939,-66.40338081830555
1108939,1005165,-69.94284370259912
1108939,564054,-70.25941872877769
1108939,966413,-70.34083171655303
1108939,972007,-70.41960751163747
1108939,1055865,-70.45516306087448
1108939,130510,-70.70062024259903
1108939,165633,-70.97400528347148
1108939,87181,-71.20629430649544
1108939,474735,-71.59575907325717
1108939,654723,-71.63553433792477
1108939,705609,-71.65739131580106
1108939,1104031,-71.69683995732922
1108939,1121166,-71.71906602135789
1108939,1104492,-71.7653654266708
1108939,291865,-71.78106717111501
1108939,1124145,-71.83470540632099
1108939,1126206,-71.84432180924392
1108939,264014,-71.959240810672
1108939,835929,-71.959240810672
1108939,766511,-72.04370302688334
1108939,1044797,-72.11993568954388
1108939,1129237,-72.2374009395149
1108939,912070,-72.27124815641514
1108939,1119729,-72.35559436559703
1108939,131651,-72.43515763144686
1108939,1125225,-72.48451185470994
1108939,264403,-72.54344970479087
1108939,541571,-72.62330260365361
1108939,694342,-72.81037267179563
1108939,494835,-72.82586244997415
1108939,1133249,-72.91732876928295
1108939,47923,-72.92303002387406
1108939,427578,-72.95936815850017
1108939,645693,-73.04741657372864
1108939,1135377,-73.05806577100762
1108939,1128856,-73.05806577100762
1108939,1128373,-73.05995448344673
1108939,131843,-73.05995448344673
1108939,436600,-73.11560015381298
1108939,1116341,-73.27990188903513
1108939,88073,-73.30536749655883
1108939,1063750,-73.3174817744815
1108939,1109818,-73.32175640974368
1108939,104861,-73.3281634721971
1108939,67262,-73.32958646781105
1108939,1106293,-73.33028134138385
1108939,929033,-73.33880285926622
1108939,194013,-73.34093161882403
1108939,706080,-73.49083061914905
1108939,433234,-73.49439190902328
1108939,744366,-73.58779596225398
1108939,19335,-73.58899195487697
1108939,855434,-73.59136305942755
1108939,1136427,-73.59278938948526
1108939,306076,-73.59278938948526
1108939,1120868,-73.59706663670066
1108939,1112389,-73.59706663670066
1108939,183378,-73.70338235008484
1108939,1014126,-73.70765916175304
1108939,1134463,-73.70837170972341
1108939,199143,-73.71050891854532
1108939,207786,-73.71193336199983
1108939,180442,-73.71478137961545
1108939,432930,-73.71833977292502
1108939,101169,-73.71905123457277
1108939,182539,-73.72687254388121
1108939,1114819,-73.73397524960659
1108939,964223,-73.9512815327839
1108939,1121709,-73.95484645000208
1108939,953067,-73.9772607290157
1108939,1132213,-73.98154102754701
1108939,40578,-73.98154102754701
1108939,551040,-73.9851059447652
1108939,1119092,-73.98724402397221
1108939,1103528,-73.98938145032395
1108939,1123581,-73.99080603872457
1108939,1108307,-74.13104289293285
1108939,478605,-74.13389468145107
1108939,714453,-74.13532014014825
1108939,805321,-74.13745778407409
1108939,1121402,-74.34573008872727
1108939,507445,-74.35072249843873
1108939,671071,-74.35143540925421
1108939,855410,-74.35143540925421
